ncessch_id,school_name,zip_codes,state,math_num,math_prof,read_num,read_prof
480006111122,NEW FRONTIERS MIDDLE SCH,78223,TX,207,71,207,77
261062000586,Mill Creek Middle School,49321,MI,496,83,497,80
421899009960,Roosevelt Theodore MS,19144,PA,397,49,394,58
341081004368,ALEXANDER HAMILTON,7960,NJ,279,73,278,57
551449001868,Benjamin Franklin Junior High,54481,WI,536,88,536,92
350006000782,PAINTED SKY ELEMENTARY,87125,NM,523,44,525,50
551449001874,Madison Elementary,54481,WI,212,83,211,79
551449001875,McDill Academies School,54481,WI,210,92,210,93
551449001877,P J Jacobs Junior High,54481,WI,463,88,463,88
551449001878,Plover-Whiting Elementary,54467,WI,251,83,251,82
551449001879,Roosevelt IDEA,54467,WI,280,86,280,87
551449001880,Stevens Point Area Senior High,54481,WI,522,75,519,81
551449001881,Washington Elementary,54481,WI,218,86,218,90
440033000092,Alice M. Waddington School,2915,RI,223,64,223,69
483312009134,WARREN H S,78251,TX,664,80,666,93
483312009135,RHODES ES,78240,TX,233,91,230,91
483312009136,NICHOLS ES,78254,TX,362,97,360,95
201071001591,Pittsburg Middle School,66762,KS,565,70,563,86
62927011873,Camarillo Academy of Progressive Education,93010,CA,388,79,388,81
484122012227,RALPH EICKENROHT EL,77090,TX,256,77,254,76
130129002475,Cooper Middle School,30106,GA,827,83,882,93
551449001914,McKinley Center,54481,WI,254,77,254,82
173732003865,St George Elem School,60914,IL,315,85,315,83
482060009427,WILLIAMS EL,78626,TX,356,94,356,95
421689005260,Newport El Sch,17074,PA,241,76,241,73
362121002995,KARL W SAILE BEAR ROAD ELEMENTARY SCHOOL,13212,NY,271,65,271,57
362121002998,GILLETTE ROAD MIDDLE SCHOOL,13039,NY,1249,76,1252,61
362121002999,LAKESHORE ROAD ELEMENTARY SCHOOL,13039,NY,239,68,239,64
362121003001,NORTH SYRACUSE JUNIOR HIGH SCHOOL,13212,NY,713,61,710,51
362121003003,ROXBORO ROAD ELEMENTARY SCHOOL,13211,NY,251,64,252,50
362121003004,ROXBORO ROAD MIDDLE SCHOOL,13211,NY,957,61,954,47
362121003005,SMITH ROAD ELEMENTARY SCHOOL,13212,NY,214,67,213,57
270819000342,CHANHASSEN ELEMENTARY,55317,MN,317,70,317,88
270819000343,CHASKA HIGH SCHOOL,55318,MN,270,50,273,90
270819000344,CHASKA ELEMENTARY,55318,MN,298,66,298,82
270819000345,CHASKA MIDDLE SCHOOL EAST,55318,MN,693,65,692,82
361738001541,ALBANY AVENUE SCHOOL,11757,NY,247,66,246,56
61111009358,La Quinta Middle,92253,CA,648,31,655,50
390480003075,Licking Heights Central,43062,OH,755,81,756,83
390480003076,Licking Heights South,43062,OH,443,81,459,80
291308000546,GRAIN VALLEY HIGH,64029,MO,201,33,222,82
551449001872,Jefferson School for the Arts,54481,WI,210,80,209,89
260279001142,Anchor Bay Middle School South,48047,MI,555,87,552,88
421737005062,George Wolf El Sch,18014,PA,367,84,367,75
250279000222,Dearborn,2119,MA,226,24,230,33
60270007642,West Valley High,96022,CA,242,79,242,76
720003001527,JESUS SANCHEZ ERAZO,956,PR,429,33,428,49
120135001317,WEST NASSAU COUNTY HIGH SCHOOL,32011,FL,237,77,524,41
481776021527,BARTON CREEK EL,78733,TX,248,GE99,248,98
120171004009,WALKER ELEMENTARY SCHOOL,32766,FL,425,81,427,87
120171004010,LAYER ELEMENTARY SCHOOL,32708,FL,299,77,299,84
220102000726,Eastside Elementary School,70726,LA,259,87,259,85
220129001563,Tioga Elementary School,71405,LA,337,82,337,74
480870006821,JANE ELLIS EL,76006,TX,470,73,470,80
481527001077,OAK PARK SPECIAL EMPHASIS SCHOOL,78408,TX,299,74,299,75
210372001901,Shannon Johnson Elementary School,40403,KY,238,77,238,81
220102000757,Denham Springs Elementary School,70726,LA,228,85,228,86
120144003217,DISCOVERY MIDDLE,32828,FL,937,78,937,77
120144003218,ROSEMONT ELEMENTARY,32808,FL,353,58,355,55
120144003219,SOUTHWOOD ELEMENTARY,32824,FL,404,74,405,71
120144003220,SUNRISE ELEMENTARY,32828,FL,282,88,281,89
120144003221,LAKE WHITNEY ELEMENTARY,34787,FL,303,90,303,88
220102000766,Live Oak Elementary School,70706,LA,325,81,325,82
220102000767,Live Oak High School,70786,LA,294,81,297,74
220102000768,Maurepas School,70449,LA,210,70,209,81
220102000774,Walker High School,70785,LA,377,71,378,54
220102000776,Walker Elementary School,70785,LA,253,79,253,77
220102000777,Westside Junior High School,70785,LA,602,74,601,74
510006001737,ACCAWMACKE ELEM,23301,VA,242,95,242,85
510006001738,METOMPKIN ELEM,23421,VA,285,87,284,78
170942005407,Franklin Middle School,61820,IL,591,88,590,79
60002009279,Foothill High,94588,CA,514,89,514,92
510261002156,NEW KENT  HIGH,23124,VA,717,96,220,95
60002009282,Amador Valley High,94566,CA,633,92,631,93
60002009283,Donlon Elementary,94588,CA,394,82,393,82
60002009284,Lydiksen Elementary,94588,CA,355,83,359,80
60002009286,Fairlands Elementary,94588,CA,387,88,387,84
173759004844,Staunton Elem School,62088,IL,233,93,233,84
173759004845,Staunton Jr High School,62088,IL,258,90,258,81
60002009290,Vintage Hills Elementary,94566,CA,342,83,342,85
390507004035,E A Powell Elementary School,45872,OH,207,80,211,87
530030002277,Hazelwood Elementary School,98092,WA,282,78,282,84
90282000591,Jennings School,6320,CT,270,59,257,35
483123003511,MONTE ALTO EL,78538,TX,263,93,263,89
90282000595,New London High School,6320,CT,231,42,216,37
90282000596,Bennie Dover Jackson Middle School,6320,CT,568,54,557,59
61494001893,Rice (Eldridge) Elementary,91770,CA,404,55,405,46
61494001894,Sanchez (George I.) Elementary,91770,CA,265,68,265,59
61494001895,Willard (Frances E.) Elementary,91770,CA,305,73,305,52
61494001896,Hillcrest Elementary,91755,CA,289,68,288,64
61494001899,Monterey Vista Elementary,91755,CA,266,74,263,58
61494001900,Emerson (Ralph Waldo) Elementary,91770,CA,367,62,367,48
61494001901,Garvey (Richard) Intermediate,91770,CA,788,61,792,62
390457502331,Allen East High School,45850,OH,248,81,251,84
50261000438,ATKINS MIDDLE SCHOOL,72823,AR,340,82,324,80
250831001868,Hale,1775,MA,292,77,296,91
720003001532,INTERMEDIA REXVILLE,960,PR,414,LE1,422,17
361738001547,LINDENHURST MIDDLE SCHOOL,11757,NY,1586,74,1597,61
481623001369,THOMAS C MARSH MIDDLE SCHOOL,75244,TX,1180,87,1159,88
210372002032,Glenn R Marshall Elementary School,40475,KY,216,69,216,73
362859003868,LINCOLN MIDDLE SCHOOL,13203,NY,456,24,454,20
421737005258,Northampton MS,18067,PA,805,85,805,84
100124000283,Lancashire Elementary School,19810,DE,243,70,240,68
530513002675,Sky Valley Education Center,98272,WA,269,48,274,69
410002301306,Glencoe High School,97124,OR,345,76,344,88
273243002186,FALCON HEIGHTS ELEMENTARY,55113,MN,225,66,225,84
470399001628,Colonial Heights Middle,37663,TN,507,35,507,60
120063000862,TRENTON HIGH SCHOOL,32693,FL,464,70,553,69
120063000863,BELL HIGH SCHOOL,32619,FL,365,77,480,66
230315000072,Biddeford High School,4005,ME,218,34,217,35
481965000985,WALKER STATION EL,77479,TX,474,GE99,473,GE99
180394000666,Jeffersonville High School,47130,IN,483,80,479,62
180394000667,Jonathan Jennings Elem Sch,47111,IN,237,81,235,86
180394000672,New Washington Middle/High School,47162,IN,272,86,271,77
180394000674,Parkview Middle School,47130,IN,762,72,762,77
180394000675,Parkwood Elementary School,47129,IN,244,73,243,79
180394000676,Pleasant Ridge Elem School,47111,IN,274,84,274,82
180394000677,Riverside Elementary School,47130,IN,246,76,246,82
180394000681,Utica Elementary School,47130,IN,258,90,257,89
220005400866,Mary D. Coghill Elementary School,70126,LA,346,57,346,59
220005400870,Joseph A. Craig School,70129,LA,375,31,374,34
292265001239,BEL-RIDGE ELEM.,63121,MO,233,14,233,18
292265001244,NORMANDY MIDDLE,63121,MO,661,20,663,22
292265001248,NORMANDY HIGH,63133,MO,377,17,223,56
130330001736,Lewis Frasier Middle School,31313,GA,846,87,901,93
130129002526,Kell High School,30066,GA,376,93,378,95
341695004958,HASKELL,7420,NJ,277,78,277,63
483312009470,BLATTMAN ES,78231,TX,292,98,292,98
341695004960,WANAQUE,7465,NJ,344,80,344,69
483312009472,RAWLINSON MS,78249,TX,1059,91,1050,96
291782000944,LADUE MIDDLE,63124,MO,1141,84,895,79
291782000947,OLD BONHOMME ELEM.,63132,MO,229,74,228,71
291782000949,REED ELEM.,63124,MO,228,76,228,74
171773002066,Greenville Elem School,62246,IL,306,87,306,76
171773002068,Greenville Jr High School,62246,IL,300,89,301,87
64098009456,Mound Elementary,93003,CA,289,88,289,85
421899010014,Franklin Benjamin Sch,19120,PA,723,49,720,44
530513002760,Monroe High School,98272,WA,360,69,383,85
530513002761,Hidden River Middle School,98296,WA,367,63,368,74
490014201124,WILLOW SPRINGS ELEMENTARY SCHOOL,84020,UT,482,79,482,82
220005400916,L. B. Landry High School,70114,LA,300,30,304,34
530030002445,Auburn Riverside High School,98092,WA,399,72,399,85
120144003451,LAKEVILLE ELEMENTARY,32703,FL,438,70,439,70
120144003452,LAKE GEM ELEMENTARY,32818,FL,431,63,430,66
120144003453,RIVERDALE ELEMENTARY,32817,FL,303,81,304,76
120144003454,LAKE GEORGE ELEMENTARY,32812,FL,281,80,282,80
120144003455,PINEWOOD ELEMENTARY,32818,FL,317,56,317,58
120144003457,CORNER LAKE MIDDLE,32820,FL,1223,67,1227,69
120144003458,MEADOW WOODS MIDDLE,32824,FL,1107,51,1111,57
181047001473,South Newton Middle Sch,47951,IN,203,75,202,80
362121002996,CICERO ELEMENTARY SCHOOL,13039,NY,256,65,255,61
220005400964,H.C. Schaumburg Elementary School,70127,LA,417,41,417,49
69113610298,Aromas,95004,CA,299,49,303,48
170732000380,Brook Park Elem School,60526,IL,330,96,330,90
220005400974,Dr. Charles Richard Drew Elementary School,70117,LA,282,29,283,27
362580003546,MOUNT MARION ELEMENTARY SCHOOL,12477,NY,223,43,223,35
400612000107,CACHE INTERMEDIATE ES,73527,OK,339,67,341,75
362367003299,A A KINGSTON MIDDLE SCHOOL,13676,NY,351,70,352,62
421878007028,Penns Manor Area El Sch,15728,PA,271,68,271,68
341440004094,RUMSON FAIR HAVEN REG H,7760,NJ,246,92,246,98
390504103936,Bobby F. Grigsby Intermediate School,45005,OH,402,91,411,85
720003001539,VAN SCOY,956,PR,222,14,222,25
173123005335,Trewyn Middle School,61605,IL,347,50,345,41
261062001064,Pine Island Elementary,49321,MI,512,88,516,86
62827004376,Matilija Junior High,93023,CA,478,53,484,63
62827004378,Mira Monte Elementary,93023,CA,215,70,215,66
62827004379,Nordhoff High,93023,CA,230,63,226,68
62827004382,Topa Topa Elementary,93023,CA,252,59,251,66
171881005511,Herrin Middle School,62948,IL,518,79,518,79
340783006114,HEIGHTS MIDDLE SCHOOL,7306,NJ,803,56,804,54
61440000488,Forest Park Elementary,94555,CA,537,91,537,91
62622007789,Grace Yokley Middle,91761,CA,970,42,971,56
317011001784,FIRE RIDGE ELEMENTARY SCHOOL,68022,NE,237,79,237,91
61111009785,James Madison Elementary,92201,CA,306,57,306,45
61111009786,James Monroe Elementary,92203,CA,268,71,264,69
220129001943,Northwood High School,71447,LA,426,50,425,48
220129001944,Hayden R. Lawrence Upper Elementary School,71328,LA,463,84,463,83
402088001967,MULDROW MS,74948,OK,442,74,442,80
317011001800,ELKHORN MIDDLE SCHOOL,68022,NE,540,75,539,88
130330001911,Lyman Hall Elementary School,31313,GA,241,80,272,91
317239001104,HORIZON MIDDLE SCHOOL,68845,NE,554,69,550,84
317239001105,KEARNEY SR HIGH SCHOOL,68845,NE,354,55,353,71
231477601018,Monmouth Middle School,4259,ME,270,50,270,69
390480003074,Licking Heights High School,43062,OH,226,82,225,89
60216000093,Alta Loma Elementary,91701,CA,305,68,303,63
481818006850,CANTERBURY ELEM,78539,TX,314,97,314,97
63504005928,San Pasqual Union Elementary,92027,CA,379,69,379,76
80399001091,PRESTON MIDDLE SCHOOL,80528,CO,762,94,759,97
120171004449,EVANS ELEMENTARY SCHOOL,32765,FL,419,89,419,91
120171004450,CHILES MIDDLE SCHOOL,32766,FL,1285,82,1286,83
60444005836,Albert Baxter Elementary,90706,CA,310,73,310,61
172739002905,Mt Zion Jr High School,62549,IL,387,91,382,86
172739002908,Mt Zion High School,62549,IL,218,68,218,67
120144003627,OAKSHIRE ELEMENTARY,32824,FL,396,69,396,61
120144003628,LAWTON CHILES ELEMENTARY,32825,FL,363,71,363,78
120144003629,NORTHLAKE PARK COMMUNITY ELEMENTARY,32827,FL,497,80,497,77
120144003630,CHAIN OF LAKES MIDDLE,32835,FL,1268,62,1276,64
180591002147,Linton-Stockton Jr High Sch,47441,IN,320,78,320,80
62487003712,Mill Valley Middle,94941,CA,763,85,761,90
62487003716,Tamalpais Valley Elementary,94941,CA,244,88,245,87
551449002452,Bannach Elementary,54481,WI,270,91,270,93
250204002368,Briggs Elem,1430,MA,218,53,215,57
250711000301,Thurgood Marshall Mid,1902,MA,859,20,866,46
60002009682,Pleasanton Middle,94566,CA,1210,74,1212,86
422595002878,Dana El Ctr,18704,PA,305,88,305,76
470399001638,Indian Springs Elementary,37664,TN,209,52,209,55
231424000577,Greely Middle School,4021,ME,522,86,522,89
480029311497,HARMONY SCIENCE ACAD (LUBBOCK),79412,TX,228,83,227,92
220005401158,St. Helena Central Middle School,70441,LA,342,25,344,28
530918001553,University Place Primary,98466,WA,204,58,204,74
220012500364,Central Middle School,70805,LA,876,73,877,74
530513003009,Fryelands Elementary,98272,WA,251,56,252,73
120036000358,COLUMBIA HIGH SCHOOL,32025,FL,416,72,890,40
120036000359,RICHARDSON MIDDLE SCHOOL,32025,FL,546,41,546,48
120036000361,EASTSIDE ELEMENTARY SCHOOL,32025,FL,299,75,299,79
120036000362,FIVE POINTS ELEMENTARY SCHOOL,32055,FL,226,69,224,71
120036000363,FORT WHITE ELEMENTARY SCHOOL,32038,FL,331,73,331,78
120036000364,SUMMERS ELEMENTARY SCHOOL,32025,FL,294,75,295,74
130111002020,Boston Elementary School,30189,GA,344,88,375,96
240009000282,Moravia Park,21206,MD,446,53,460,56
80690001179,SILVER HILLS MIDDLE SCHOOL,80234,CO,1074,86,1073,87
422031000117,Francis S Grandinetti El Sch,15853,PA,220,83,220,71
220186001421,Franklinton Elementary School,70438,LA,550,70,550,67
530513003040,Park Place Middle School,98272,WA,457,38,456,61
130330002046,Joseph Martin Elementary School,31313,GA,271,81,288,91
251305001576,West Intermediate,1887,MA,279,64,278,67
90069000119,Canton Intermediate School,6019,CT,404,97,402,95
480891007267,AUBREY MIDDLE,76227,TX,411,94,411,97
420771005011,East Ward El Sch,19335,PA,316,89,316,85
120144003738,HOPE CHARTER,34761,FL,272,78,272,86
260687004284,Scranton Middle School,48116,MI,1068,91,1069,91
120144003742,THREE POINTS ELEMENTARY,32822,FL,328,53,329,56
120144003743,CAMELOT ELEMENTARY,32828,FL,301,79,301,76
120144003744,AVALON ELEMENTARY,32828,FL,398,97,396,92
120144003745,TIMBER CREEK HIGH,32828,FL,730,84,1444,58
120144003746,OLYMPIA HIGH,32835,FL,738,80,1517,54
120144003747,ODYSSEY MIDDLE,32829,FL,849,71,850,67
341248004434,BROOKLAWN MIDDLE SCHOOL,7054,NJ,863,84,863,81
530486002261,Kellogg Marsh Elementary School,98270,WA,278,54,278,63
370201002995,Overhills Elem,28390,NC,388,80,395,69
480005808056,NYOS CHARTER SCHOOL,78753,TX,342,90,341,91
280417000789,STONE ELEMENTARY SCHOOL,39577,MS,392,72,392,56
293231002265,WRIGHT CITY WEST ELEM.,63390,MO,338,50,338,42
317011002006,MANCHESTER ELEMENTARY SCHOOL,68116,NE,203,78,202,86
160210000371,MERIDIAN ELEMENTARY SCHOOL,83642,ID,211,72,212,78
483822011002,W R (BILL) FORT EL,75189,TX,203,94,203,94
510387001636,HILDA J. BARBOUR ELEM.,22630,VA,258,90,260,87
64214008552,First Street,95648,CA,218,67,218,56
360007205540,PINNACLE CHARTER SCHOOL,14204,NY,343,21,342,19
480870007434,CROUCH EL,75051,TX,473,83,472,78
260019301102,Grand Blanc Academy,48439,MI,237,71,238,67
50717000436,HACKETT ELEMENTARY SCHOOL,72937,AR,200,65-69,200,65-69
210318000852,Hodgenville Elementary School,42748,KY,303,73,303,78
210318000854,LaRue County Middle School,42748,KY,554,75,554,83
220075000536,Crescent Elementary/Junior High School,70764,LA,478,73,478,77
220075000543,Plaquemine Senior High School,70764,LA,519,49,519,53
390449201850,Concord Elementary School,45373,OH,309,94,310,95
273180000982,BAMBER VALLEY ELEMENTARY,55902,MN,443,63,438,74
263447001311,Richard J. Duncan Elementary,48315,MI,502,98,503,94
273180000984,BISHOP ELEMENTARY,55901,MN,223,76,222,83
390449201856,Troy High School,45373,OH,349,89,349,91
390449201857,Troy Junior High School,45373,OH,722,83,722,91
390449201858,Van Cleve Elementary School,45373,OH,338,89,337,93
273180000993,FRANKLIN ELEMENTARY,55904,MN,272,67,273,71
273180000996,GAGE ELEMENTARY,55901,MN,286,50,285,68
130330002182,Liberty County High School,31313,GA,255,85,256,87
130384003849,North Murray High School,30705,GA,209,89,208,96
273180001001,HOOVER ELEMENTARY,55901,MN,222,73,222,86
482613002938,LORENZO DE ZAVALA MIDDLE,78560,TX,703,72,694,78
273180001004,JEFFERSON ELEMENTARY,55906,MN,217,58,216,70
273180001005,LINCOLN K-8 CHOICE ELEMENTARY,55904,MN,247,76,247,89
62640003990,Robert Sanders Elementary,95127,CA,248,56,241,46
273180001010,SUNSET TERRACE ELEMENTARY,55901,MN,307,64,307,81
510081001899,TRUITT INTERMEDIATE,23324,VA,276,84,281,84
273180001015,JOHN MARSHALL SENIOR HIGH,55901,MN,379,53,399,78
273180001016,MAYO SENIOR HIGH,55904,MN,344,65,392,78
273180001018,JOHN ADAMS MIDDLE,55901,MN,1002,51,1004,73
273180001019,WILLOW CREEK MIDDLE,55904,MN,974,59,966,73
480986006221,LAKEWOOD EL,76513,TX,386,97,385,94
470147000447,Doak Elementary,37745,TN,282,47,282,45
480017908438,JUBILEE ACADEMY,78222,TX,257,67,257,83
120144003887,THORNEBROOKE ELEMENTARY,34761,FL,374,88,374,91
362424000225,MILL ROAD-INTERMEDIATE GRADES,12571,NY,455,77,456,76
173705003812,John F Kennedy Elem School,61362,IL,456,83,455,76
470366001508,Rogersville Elementary,37857,TN,459,54,457,62
60006204231,Oakdale High,95361,CA,411,56,409,66
60006204233,Cloverland Elementary,95361,CA,293,66,293,58
60006204234,Fair Oaks Elementary,95361,CA,462,67,462,62
60006204235,Magnolia Elementary,95361,CA,335,67,333,58
60006204236,Oakdale Junior High,95361,CA,809,37,809,62
60852011852,Ronald Reagan Elementary,93610,CA,508,54,507,44
130111002055,R. M. Moore Elementary School,30183,GA,335,93,361,96
230315000622,Biddeford Intermediate School,4005,ME,363,51,361,64
60744008537,Don Juan Avila Elementary,92656,CA,417,84,416,79
60744008538,Don Juan Avila Middle,92656,CA,1243,77,1244,82
60744008539,Las Flores Middle,92688,CA,1197,77,1197,83
60744008540,Kinoshita Elementary,92675,CA,289,62,290,48
60744008541,Tijeras Creek Elementary,92688,CA,328,82,328,84
410960000023,Philomath Middle School,97370,OR,350,71,350,85
362094002974,NEWBRIDGE ROAD SCHOOL,11710,NY,220,80,220,74
362094002976,SAW MILL ROAD SCHOOL,11710,NY,290,81,290,73
350006000811,TWENTY-FIRST CENTURY,87107,NM,237,34,236,57
510006002433,NANDUA MIDDLE,23418,VA,455,79,453,85
510006002434,ARCADIA MIDDLE,23416,VA,448,77,451,83
470069000268,George R Stuart,37311,TN,231,42,231,55
60261008240,Westmont Elementary,92801,CA,512,50,512,41
90312000668,John M. Moriarty School,6360,CT,233,73,229,53
421728004831,Gwyn-Nor El Sch,19454,PA,346,88,342,81
421308007208,Lakeview MS,16153,PA,402,79,401,78
550429000459,Elkhorn Area High,53121,WI,239,82,239,83
550429000460,Elkhorn Area Middle,53121,WI,659,85,659,93
550429000461,Tibbets Elementary,53121,WI,220,84,220,94
550429000462,West Side Elementary,53121,WI,233,81,233,88
317011002182,ELKHORN RIDGE MIDDLE SCHOOL,68118,NE,727,88,727,93
510171000702,WILLIAM MONROE HIGH,22973,VA,464,88,213,94
350006000812,JIMMY CARTER MIDDLE,87105,NM,1134,31,1137,38
273207001941,ROCKFORD MIDDLE,55373,MN,338,55,339,75
470069000269,Mayfield Elementary,37311,TN,235,39,234,34
530030002978,Auburn Mountainview High School,98092,WA,327,65,330,86
171371004792,Liberty Elem School,60103,IL,280,89,266,81
171371004794,Hawk Hollow Elem School,60103,IL,304,93,305,85
172511002739,Irving Elem School,60153,IL,270,66,270,56
171371004797,Otter Creek Elem School,60124,IL,279,84,274,76
280120001380,COLUMBUS MIDDLE SCHOOL,39705,MS,910,52,909,45
360011305688,BRONX CHARTER SCHOOL FOR EXCELLENCE,10462,NY,215,96,215,91
90255000487,Chalk Hill School,6468,CT,277,GE99,277,95
120144004003,EAGLES NEST ELEMENTARY,32811,FL,277,56,278,52
120144004004,WEST OAKS ELEMENTARY,32818,FL,292,56,291,60
120144004008,WEST CREEK ELEMENTARY,32837,FL,361,89,361,85
160030000035,ERNEST HEMINGWAY ELEMENTARY,83340,ID,208,83,206,90
160030000036,HAILEY ELEMENTARY SCHOOL,83333,ID,214,94,213,95
220102001559,Southside Junior High School,70726,LA,485,77,485,81
160030000038,WOOD RIVER HIGH SCHOOL,83333,ID,202,79,201,90
51200000961,ROSE BUD ELEMENTARY SCHOOL,72137,AR,232,87,232,87
120087004352,MEMORIAL MIDDLE SCHOOL,33603,FL,699,35,696,38
370502002008,Springfield Middle,27851,NC,467,91,472,79
530354000523,Cedarhurst Elementary,98148,WA,357,51,356,62
61111010274,Gerald R. Ford Elementary,92210,CA,407,86,408,75
61111010275,Indio Middle,92201,CA,885,42,887,42
530030003063,Lakeland Hills Elementary,98092,WA,304,81,304,88
340138001316,BELL OAKS,8031,NJ,489,73,489,64
90150000255,Essex Elementary School,6409,CT,325,93,324,90
220102000758,Denham Springs High School,70726,LA,421,78,422,65
400003302299,KEYS ES,74451,OK,318,64,316,74
62460003307,Herbert H. Cruickshank Middle,95340,CA,855,49,855,60
390462702497,Miami View Elementary School,45368,OH,246,83,246,86
220102000759,Denham Springs Junior High School,70726,LA,872,71,873,77
220102001612,Levi Milton Elementary School,70785,LA,316,81,316,80
220102000760,Doyle Elementary School,70754,LA,340,86,340,84
130330002406,Waldo Pafford Elementary School,31313,GA,272,87,302,93
411308000166,Warrenton Grade School,97146,OR,407,65,407,81
220102000761,Doyle High School,70754,LA,243,74,243,77
293231002576,WRIGHT CITY MIDDLE,63390,MO,374,30,348,33
220102000763,Freshwater Elementary School,70726,LA,221,77,221,82
173454001134,Whitman Post Elem School,61072,IL,532,97,532,86
64308007002,Gibson Elementary,95695,CA,401,41,401,43
180537000942,Bon Air Elementary Sch,46901,IN,224,70,224,67
180537000943,Boulevard Elementary School,46902,IN,205,70,205,70
480870007723,WEST EL,75052,TX,453,87,452,92
171827004403,East Side Intermediate School,62946,IL,494,90,494,72
180537000946,Elwood Haynes Elementary School,46901,IN,261,89,261,84
180537000947,Kokomo High School,46902,IN,457,63,455,62
120150002695,BEAR LAKES MIDDLE SCHOOL,33409,FL,735,49,734,46
180537000950,Lafayette Park Elementary Sch,46901,IN,301,75,301,75
220102000765,Holden High School,70744,LA,365,83,365,83
540069001060,MAN MIDDLE SCHOOL,25635,WV,460,31,460,47
180537000959,Sycamore Elementary Sch,46901,IN,335,81,333,80
120144004115,OAKLAND AVENUE CHARTER,34760,FL,238,75,238,82
120144004117,FREEDOM HIGH,32837,FL,748,69,1520,45
340477000406,UPPER SCHOOL,7632,NJ,253,96,251,91
181311002079,Westview Jr-Sr High School,46571,IN,432,88,431,83
60744008750,Tesoro High,92688,CA,613,76,612,82
60474000431,Berkeley Arts Magnet at Whittier,94709,CA,224,73,222,62
60474000432,Berkeley High,94704,CA,787,60,794,60
530747001118,Rochester Middle School,98579,WA,497,60,498,62
220102000771,Southside Elementary School,70726,LA,209,89,209,88
60474000443,Martin Luther King Middle,94703,CA,934,68,938,70
60474000446,Longfellow Arts and Technology Middle,94703,CA,396,64,395,61
482985008487,ARTHUR H MCNEIL EL,75070,TX,287,92,287,95
260095607836,University Preparatory Academy (PSAD) Elementary,48202,MI,204,88,204,76
510279001943,NOTTOWAY MIDDLE,23930,VA,332,77,321,86
482103002097,GOLIAD MIDDLE,77963,TX,213,84,213,90
180537001018,Maple Crest Middle Sch,46902,IN,617,72,619,71
362577003537,DIVISION STREET ELEMENTARY SCHOOL,12866,NY,202,82,202,78
130330002504,Midway Middle School,31320,GA,703,83,761,92
362577003539,GEYSER ROAD ELEMENTARY SCHOOL,12866,NY,201,87,201,80
362577003540,GREENFIELD ELEMENTARY SCHOOL,12833,NY,219,73,220,63
362577003541,LAKE AVENUE ELEMENTARY SCHOOL,12866,NY,238,86,237,84
220102001719,North Live Oak Elementary School,70706,LA,425,86,425,87
220102001720,Gray's Creek Elementary School,70726,LA,234,72,234,75
422241006978,Southmoreland MS,15683,PA,470,88,472,78
293222002259,WINONA ELEM.,65588,MO,227,61,222,54
370114000475,North Davidson High,27295,NC,395,93,392,66
260877004423,Charlotte Middle School,48813,MI,902,83,901,84
470222001846,Copper Ridge Elementary,37849,TN,278,60,278,57
450390000663,Orchard Park Elementary,29708,SC,364,84,363,92
120009000039,BAY HIGH SCHOOL,32401,FL,298,72,598,46
120009000040,HUTCHISON BEACH ELEMENTARY SCHOOL,32407,FL,328,77,328,75
120009000041,CEDAR GROVE ELEMENTARY SCHOOL,32405,FL,209,48,209,57
120009000042,CALLAWAY ELEMENTARY SCHOOL,32404,FL,261,70,261,74
120009000045,LUCILLE MOORE ELEMENTARY SCHOOL,32405,FL,215,64,214,67
120009000046,EVERITT MIDDLE SCHOOL,32401,FL,837,55,834,57
120009000047,HILAND PARK ELEMENTARY SCHOOL,32405,FL,357,76,357,78
120009000048,JINKS MIDDLE SCHOOL,32401,FL,656,62,659,61
120009000049,LYNN HAVEN ELEMENTARY SCHOOL,32444,FL,346,82,346,78
482559001629,B T WILSON SIXTH GRADE SCHOOL,78028,TX,372,91,372,89
120009000052,PARKER ELEMENTARY SCHOOL,32404,FL,248,56,248,72
120009000054,SPRINGFIELD ELEMENTARY SCHOOL,32401,FL,223,52,222,52
120009000056,WALLER ELEMENTARY SCHOOL,32466,FL,255,67,255,70
481431000918,LOWELL SMITH JR MIDDLE,76033,TX,804,76,797,84
62970004615,Montemalaga Elementary,90274,CA,273,95,273,93
120009000059,TOMMY SMITH ELEMENTARY SCHOOL,32404,FL,331,77,329,83
120009000063,MOWAT MIDDLE SCHOOL,32444,FL,873,76,874,76
120009000064,RUTHERFORD HIGH SCHOOL,32401,FL,335,73,657,43
120009000065,NORTHSIDE ELEMENTARY SCHOOL,32405,FL,270,77,270,76
260095607905,University Preparatory Academy (PSAD) - Elementary,48202,MI,204,88,208,75
120009000067,A. CRAWFORD MOSLEY HIGH SCHOOL,32444,FL,426,87,840,63
120009000068,TYNDALL ELEMENTARY SCHOOL,32403,FL,298,84,298,85
340000900177,BEDWELL ELEM SCHOOL,7924,NJ,296,93,296,78
340000900178,BERNARDSVILLE MIDDLE SCH,7924,NJ,576,90,575,86
180003800185,Burris Laboratory School,47306,IN,307,82,306,86
450144000707,West Ashley Middle,29407,SC,339,58,337,55
220084000630,Livaudais Middle School,70056,LA,588,47,587,48
250339000462,Craneville,1226,MA,239,53,239,62
481527001084,SCHANEN ESTATES EL,78413,TX,225,87,224,91
200843002011,West Intermediate,66048,KS,452,64,457,73
410852000863,Riverside Junior/Senior High School,97818,OR,208,54,208,75
